2025-09-28 10:57:25,884 p=2514823 u=root n=ansible | PLAY [APK SIEM Product Installer - Fixed Version] *******************************************************************************************************************************************************************************************
2025-09-28 16:59:25,476 p=2570393 u=root n=ansible | skipping: [lb1]
2025-09-28 16:59:25,505 p=2570393 u=root n=ansible | TASK [install_kibana : Shotdown Kibana] *****************************************************************************************************************************************************************************************************
2025-09-28 16:59:25,618 p=2570393 u=root n=ansible | skipping: [lb1]
2025-09-28 16:59:25,642 p=2570393 u=root n=ansible | TASK [install_kibana : Check for installed kibana plugins] **********************************************************************************************************************************************************************************
2025-09-28 16:59:25,750 p=2570393 u=root n=ansible | skipping: [lb1]
2025-09-28 16:59:25,776 p=2570393 u=root n=ansible | TASK [install_kibana : Set fact for plugin names] *******************************************************************************************************************************************************************************************
2025-09-28 16:59:25,872 p=2570393 u=root n=ansible | skipping: [lb1]
2025-09-28 16:59:25,898 p=2570393 u=root n=ansible | TASK [install_kibana : Remove installed kibana plugins if exist] ****************************************************************************************************************************************************************************
2025-09-28 16:59:26,005 p=2570393 u=root n=ansible | skipping: [lb1]
2025-09-28 16:59:26,029 p=2570393 u=root n=ansible | TASK [install_kibana : Remove api elastic file] *********************************************************************************************************************************************************************************************
